Formula,Type,Crystal system,Ionic conductivity (S/cm),Reference,Spacegroup,Unnamed: 6,Reference index,Source,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Li5La3Nb2O12,Garnet,Cubic,2.2e-05,69,,,,,Li5 La3 Nb2 O12,3.0,57.0,54.0,16.545454545454547,15.479338842975208,8.0,1.0,87.0,86.0,53.72727272727273,36.29752066115702,87.0,6.941,138.90547,131.96447,37.692135,37.642590454545456,15.9994,54.8,2750.0,2695.2,545.684090909091,577.3254132231406,54.8,1.0,16.0,15.0,9.818181818181818,6.743801652892563,16.0,2.0,6.0,4.0,2.8181818181818183,1.2644628099173554,2.0,66.0,207.0,141.0,108.22727272727273,46.066115702479344,66.0,0.98,3.44,2.46,2.394545454545455,1.140495867768595,3.44,1.0,2.0,1.0,1.6818181818181819,0.43388429752066104,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,4.0,4.0,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.363636363636363,1.9008264462809918,6.0,0.0,1.0,1.0,0.3181818181818182,0.43388429752066116,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,9.0,9.0,1.7727272727272727,2.739669421487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1818181818181817,2.28099173553719,2.0,9.105,36.8975,27.7925,15.421780303022727,6.891033057842975,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,105.86363636363636,102.39669421487605,12.0,4,0.6132153437832746,0.5617951459877858,0.5469370651332999,0.5456293072118825,0.5454632006823934,True,0.7797297329475583,0.1831913315911958,0.3854166666666667,0.5,0.11458333333333334,0.0
Li6.25La3Nb1.375Sc0.625O12,Garnet,Cubic,0.000102,69,,,,,Li6.25 La3 Nb1.375 Sc0.625 O12,3.0,57.0,54.0,15.279569892473118,14.116314024742742,8.0,1.0,87.0,86.0,49.924731182795696,38.2712452306625,87.0,6.941,138.90547,131.96447,34.74985709677419,34.306308990634754,15.9994,54.8,2750.0,2695.2,515.5768817204302,508.9131691525032,54.8,1.0,16.0,15.0,9.290322580645162,6.926118626430801,16.0,2.0,6.0,4.0,2.747311827956989,1.1731992137819398,2.0,66.0,207.0,141.0,109.45161290322581,44.85327783558794,66.0,0.98,3.44,2.46,2.312043010752688,1.1643426985778702,3.44,1.0,2.0,1.0,1.6720430107526882,0.4408024049023008,2.0,0.0,4.0,4.0,2.064516129032258,1.9979188345473466,4.0,0.0,4.0,4.0,0.3924731182795699,0.6161405942883569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.129032258064516,2.0343392299687824,6.0,0.0,1.0,1.0,0.3279569892473118,0.4408024049023009,0.0,0.0,2.0,2.0,1.032258064516129,0.9989594172736733,2.0,0.0,9.0,9.0,1.7580645161290323,2.759972251127298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.118279569892473,2.293213088218291,2.0,9.105,36.8975,27.7925,15.593772401424731,6.698087640180367,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.706989247311828e-07,3.3222048791767837e-07,0.0,12.0,229.0,217.0,111.54301075268818,102.75407561567812,12.0,5,0.5996009772722937,0.5420806902353873,0.5201257725438363,0.5168966876620853,0.5162048447740063,True,0.7797297329475583,0.18682032537279233,0.4049479166666667,0.5,0.09505208333333333,0.0
Li6.25La3Nb0.75Zr1.25O12,Garnet,Cubic,0.000203,"67,69",,,,,Li6.25 La3 Nb0.75 Zr1.25 O12,3.0,57.0,54.0,15.763440860215054,14.875939414961268,8.0,1.0,87.0,86.0,50.73118279569893,37.43877904960111,87.0,6.941,138.90547,131.96447,35.9483976344086,36.187888759394156,15.9994,54.8,2750.0,2695.2,507.297311827957,495.91513469765295,54.8,1.0,16.0,15.0,9.290322580645162,6.9261186264308,16.0,2.0,6.0,4.0,2.774193548387097,1.2154006243496358,2.0,66.0,207.0,141.0,109.88172043010752,45.29725979882067,66.0,0.98,3.44,2.46,2.303978494623656,1.1726673603884843,3.44,1.0,2.0,1.0,1.6989247311827957,0.42085790264770495,2.0,0.0,4.0,4.0,2.064516129032258,1.9979188345473466,4.0,0.0,4.0,4.0,0.3655913978494624,0.5739391837206613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.129032258064516,1.9875130072840788,6.0,0.0,1.0,1.0,0.3010752688172043,0.42085790264770495,0.0,0.0,2.0,2.0,1.032258064516129,0.9989594172736733,2.0,0.0,9.0,9.0,1.7849462365591398,2.8021736616949933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.118279569892473,2.293213088218291,2.0,9.105,36.8975,27.7925,15.754390680994621,6.863887154575095,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,110.60215053763442,101.78286507110649,12.0,5,0.5993598928762056,0.5420383788565354,0.5201250802156083,0.5168966786320879,0.5162048447616893,True,0.7797297329475583,0.18770776759789312,0.41145833333333337,0.5,0.08854166666666667,0.0
Li6.25La3Ta1.375Sc0.625O12,Garnet,Cubic,9.7e-05,69,,,,,Li6.25 La3 Ta1.375 Sc0.625 O12,3.0,73.0,70.0,17.172043010752688,17.08729332870852,8.0,1.0,87.0,86.0,49.983870967741936,38.210197710718,87.0,6.941,180.94788,174.00688,39.95661247311828,42.480355065325476,15.9994,54.8,3290.0,3235.2,547.5123655913978,559.0484449069256,54.8,1.0,16.0,15.0,9.290322580645162,6.926118626430801,16.0,2.0,6.0,4.0,2.806451612903226,1.2660423170308708,2.0,66.0,207.0,141.0,109.80645161290323,45.21956295525495,66.0,0.98,3.44,2.46,2.3061290322580645,1.1704474505723204,3.44,1.0,2.0,1.0,1.7311827956989247,0.3931090299456585,2.0,0.0,4.0,4.0,2.064516129032258,1.9979188345473466,4.0,0.0,3.0,3.0,0.3333333333333333,0.5232974910394265,0.0,0.0,14.0,14.0,0.8279569892473119,1.5579835819169845,0.0,1.0,19.0,18.0,4.956989247311828,2.7376575326627357,6.0,0.0,1.0,1.0,0.26881720430107525,0.3931090299456585,0.0,0.0,2.0,2.0,1.032258064516129,0.9989594172736733,2.0,0.0,9.0,9.0,1.8172043010752688,2.8528153543762285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.118279569892473,2.293213088218291,2.0,9.105,36.8975,27.7925,15.590224014327955,6.694424788983698,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.706989247311828e-07,3.3222048791767837e-07,0.0,12.0,229.0,217.0,111.54301075268818,102.75407561567812,12.0,5,0.5996009772722937,0.5420806902353873,0.5201257725438363,0.5168966876620853,0.5162048447740063,True,0.7797297329475583,0.1874054105865029,0.3492407809110629,0.4164859002169197,0.06724511930585683,0.16702819956616052
Li6.25La3Ta0.75Zr1.25O12,Garnet,Cubic,0.000272,"67,69",,,,,Li6.25 La3 Ta0.75 Zr1.25 O12,3.0,73.0,70.0,16.795698924731184,16.49647358076078,8.0,1.0,87.0,86.0,50.763440860215056,37.405480402358656,87.0,6.941,180.94788,174.00688,38.78844602150538,40.646459345589086,15.9994,54.8,3290.0,3235.2,524.7166666666667,523.2616487455198,54.8,1.0,16.0,15.0,9.290322580645162,6.9261186264308,16.0,2.0,6.0,4.0,2.806451612903226,1.2660423170308708,2.0,66.0,207.0,141.0,110.0752688172043,45.49705168227541,66.0,0.98,3.44,2.46,2.300752688172043,1.1759972251127297,3.44,1.0,2.0,1.0,1.7311827956989247,0.3931090299456585,2.0,0.0,4.0,4.0,2.064516129032258,1.9979188345473466,4.0,0.0,3.0,3.0,0.3333333333333333,0.5232974910394265,0.0,0.0,14.0,14.0,0.45161290322580644,0.8740894901144641,0.0,1.0,19.0,18.0,4.580645161290323,2.395421436004162,6.0,0.0,1.0,1.0,0.26881720430107525,0.3931090299456585,0.0,0.0,2.0,2.0,1.032258064516129,0.9989594172736733,2.0,0.0,9.0,9.0,1.8172043010752688,2.8528153543762285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.118279569892473,2.293213088218291,2.0,9.105,36.8975,27.7925,15.752455197123655,6.861889235740547,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,110.60215053763442,101.78286507110649,12.0,5,0.5993598928762056,0.5420383788565354,0.5201250802156083,0.5168966786320879,0.5162048447616893,True,0.7797297329475583,0.1880162276269126,0.37793427230046944,0.45070422535211263,0.07276995305164319,0.09859154929577464
Li6.65La2.75Ba0.25Zr1.4Ta0.5Nb0.1O12,Garnet,Cubic,0.000527,70,,,,,Li6.65 La2.75 Ba0.25 Zr1.4 Ta0.5 Nb0.1 O12,3.0,73.0,70.0,16.207188160676534,15.755945809439101,8.0,1.0,87.0,86.0,49.849894291754765,37.69989585614739,87.0,6.941,180.94788,174.00688,37.29177253699788,38.675780787738745,15.9994,54.8,3290.0,3235.2,511.82192389006343,496.4769877843284,54.8,1.0,16.0,15.0,9.133192389006343,6.968430556610901,16.0,2.0,6.0,4.0,2.7822410147991543,1.2337247294718166,2.0,66.0,215.0,149.0,110.46934460887951,45.12745330287982,66.0,0.89,3.44,2.55,2.2755391120507404,1.181693924345972,3.44,1.0,2.0,1.0,1.7145877378435517,0.4079042055343743,2.0,0.0,4.0,4.0,2.0295983086680764,1.9995619700619947,4.0,0.0,4.0,4.0,0.3150105708245243,0.5034841258844406,0.0,0.0,14.0,14.0,0.2959830866807611,0.579451032275655,0.0,1.0,19.0,18.0,4.355179704016914,2.2938465733096742,6.0,0.0,1.0,1.0,0.2854122621564482,0.40790420553437423,0.0,0.0,2.0,2.0,1.0147991543340382,0.9997809850309973,2.0,0.0,9.0,9.0,1.6934460887949263,2.706649562640516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.9936575052854124,2.1928225665872554,2.0,9.105,63.59,54.485,16.081280831562157,7.079523888266036,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,112.7526427061311,102.24369661510131,12.0,7,0.5950801515072232,0.536768761201679,0.5126594747496767,0.5085574630224571,0.5075380244285802,True,0.8032113561415081,0.18890027100443907,0.3936893203883494,0.46601941747572817,0.07233009708737864,0.06796116504854369
Li6.4La3Zr1.4Ta0.5Nb0.1O12,Garnet,Cubic,0.000444,70,,,,,Li6.4 La3 Zr1.4 Ta0.5 Nb0.1 O12,3.0,73.0,70.0,16.35897435897436,15.8807801884725,8.0,1.0,87.0,86.0,50.41452991452992,37.5235590620206,87.0,6.941,180.94788,174.00688,37.63289692307692,38.97693191321499,15.9994,54.8,3290.0,3235.2,514.5049572649573,504.7585652713858,54.8,1.0,16.0,15.0,9.230769230769232,6.942800788954635,16.0,2.0,6.0,4.0,2.7905982905982905,1.2433340638468844,2.0,66.0,207.0,141.0,110.19658119658122,45.32982686828841,66.0,0.98,3.44,2.46,2.2916239316239317,1.1778216085908395,3.44,1.0,2.0,1.0,1.722222222222222,0.4012345679012347,2.0,0.0,4.0,4.0,2.0512820512820515,1.9986850756081525,4.0,0.0,4.0,4.0,0.3290598290598291,0.5174957995470816,0.0,0.0,14.0,14.0,0.29914529914529914,0.5855066111476368,0.0,1.0,19.0,18.0,4.401709401709402,2.268244575936884,6.0,0.0,1.0,1.0,0.2777777777777778,0.40123456790123463,0.0,0.0,2.0,2.0,1.0256410256410258,0.9993425378040762,2.0,0.0,9.0,9.0,1.807692307692308,2.842866535174228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.111111111111111,2.294396961063628,2.0,9.105,36.8975,27.7925,15.790633903124787,6.857060413461319,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.13675213675216,101.6787201402586,12.0,6,0.5985652605195895,0.5402178569382137,0.5172707630225423,0.5137194689217401,0.5129159706027824,True,0.7797297329475583,0.18828249456146137,0.39126213592233006,0.46601941747572817,0.07475728155339806,0.06796116504854369
Li6.4La3Zr1.4Ta0.4Nb0.2O12,Garnet,Cubic,0.000455,70,,,,,Li6.4 La3 Zr1.4 Ta0.4 Nb0.2 O12,3.0,73.0,70.0,16.22222222222222,15.665716999050334,8.0,1.0,87.0,86.0,50.41025641025641,37.52794214332676,87.0,6.941,180.94788,174.00688,37.256651196581196,38.38522923223026,15.9994,54.8,3290.0,3235.2,512.1972649572649,501.12937394988677,54.8,1.0,16.0,15.0,9.230769230769232,6.942800788954635,16.0,2.0,6.0,4.0,2.786324786324786,1.2366133391774417,2.0,66.0,207.0,141.0,110.17094017094018,45.30352838045145,66.0,0.98,3.44,2.46,2.292051282051282,1.1773833004602237,3.44,1.0,2.0,1.0,1.7179487179487183,0.40499671268902027,2.0,0.0,4.0,4.0,2.0512820512820515,1.9986850756081525,4.0,0.0,4.0,4.0,0.33333333333333337,0.5242165242165242,0.0,0.0,14.0,14.0,0.23931623931623935,0.4704507268609834,0.0,1.0,19.0,18.0,4.3418803418803416,2.21301775147929,6.0,0.0,1.0,1.0,0.2820512820512821,0.4049967126890205,0.0,0.0,2.0,2.0,1.0256410256410258,0.9993425378040762,2.0,0.0,9.0,9.0,1.8034188034188037,2.8361458105047848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1111111111111107,2.294396961063628,2.0,9.105,36.8975,27.7925,15.7908903133812,6.857323398339688,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.13675213675216,101.6787201402586,12.0,6,0.5984737204491356,0.5402130431061934,0.5172707547802247,0.5137194689092746,0.5129159706027817,True,0.7797297329475583,0.18824304588078689,0.3956692913385828,0.47244094488188987,0.0767716535433071,0.055118110236220486
Li6.4La3Zr1.4Ta0.3Nb0.3O12,Garnet,Cubic,0.000606,70,,,,,Li6.4 La3 Zr1.4 Ta0.3 Nb0.3 O12,3.0,73.0,70.0,16.08547008547008,15.450653809628166,8.0,1.0,87.0,86.0,50.4059829059829,37.53232522463292,87.0,6.941,180.94788,174.00688,36.88040547008546,37.79352655124552,15.9994,54.8,3290.0,3235.2,509.8895726495726,497.50018262838773,54.8,1.0,16.0,15.0,9.23076923076923,6.942800788954635,16.0,2.0,6.0,4.0,2.7820512820512815,1.2298926145079987,2.0,66.0,207.0,141.0,110.14529914529913,45.2772298926145,66.0,0.98,3.44,2.46,2.2924786324786326,1.1769449923296076,3.44,1.0,2.0,1.0,1.7136752136752134,0.4086858061217037,2.0,0.0,4.0,4.0,2.051282051282051,1.9986850756081525,4.0,0.0,4.0,4.0,0.3376068376068376,0.5309372488859668,0.0,0.0,14.0,14.0,0.1794871794871795,0.35437212360289283,0.0,1.0,19.0,18.0,4.282051282051282,2.157790927021696,6.0,0.0,1.0,1.0,0.2863247863247863,0.4086858061217035,0.0,0.0,2.0,2.0,1.0256410256410255,0.9993425378040762,2.0,0.0,9.0,9.0,1.799145299145299,2.8294250858353416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1111111111111107,2.2943969610636272,2.0,9.105,36.8975,27.7925,15.791146723637606,6.857586383218057,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.13675213675212,101.67872014025859,12.0,6,0.5984432039806941,0.5402114384764549,0.5172707525106008,0.5137194689068186,0.5129159706027815,True,0.7797297329475583,0.18820350599996605,0.4001996007984031,0.4790419161676646,0.07884231536926146,0.04191616766467066
Li5.9Al0.2La3Zr1.75W0.25O12,Garnet,Cubic,0.00049,"67,71",230.0,,,,Li5.9 Al0.2 La3 Zr1.75 W0.25 O12,3.0,74.0,71.0,16.26839826839827,15.424935814546203,8.0,1.0,87.0,86.0,51.65584415584415,37.09079664923821,87.0,6.941,183.84,176.899,37.25798345108225,37.75138465321114,15.9994,54.8,3695.0,3640.2,508.5634199134199,499.473092333352,54.8,1.0,16.0,15.0,9.437229437229437,6.880155919116958,16.0,2.0,6.0,4.0,2.7987012987012987,1.23781413391803,2.0,66.0,207.0,141.0,109.91991341991341,45.63107887783212,66.0,0.98,3.44,2.46,2.3204112554112553,1.16406598452053,3.44,1.0,2.0,1.0,1.7445887445887445,0.3803526920410038,2.0,0.0,4.0,4.0,2.0865800865800868,1.987968741215494,4.0,0.0,4.0,4.0,0.3246753246753247,0.5087985607466127,0.0,0.0,14.0,14.0,0.15151515151515152,0.2997507542962088,0.0,1.0,20.0,19.0,4.307359307359307,2.0982552800734617,6.0,0.0,1.0,1.0,0.2554112554112554,0.3803526920410037,0.0,0.0,5.0,5.0,1.0822510822510822,1.021345177189333,2.0,0.0,9.0,9.0,1.8398268398268398,2.8831918442308058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1774891774891776,2.3356758681434004,2.0,9.105,36.8975,27.7925,15.833459595951082,6.990607372416708,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,109.04112554112555,100.82194861415641,12.0,6,0.598241145594382,0.5422900865240102,0.5225376984613762,0.5199990242301342,0.5195234354766792,True,0.7797297329475583,0.18699022769319112,0.40502512562814075,0.4844221105527639,0.07537688442211056,0.03517587939698493
Li6.55Ga0.15La3Zr2O12,Garnet,Cubic,0.00206,"72,73",220.0,,,,Li6.55 Ga0.15 La3 Zr2 O12,3.0,57.0,54.0,15.666666666666668,14.765119549929677,8.0,1.0,87.0,86.0,50.15400843881857,37.61424451209742,87.0,6.941,138.90547,131.96447,35.7417388185654,35.91163755986398,15.9994,54.8,2128.0,2073.2,485.64160337552744,456.26936566433443,54.8,1.0,16.0,15.0,9.177215189873419,6.9575388559525715,16.0,2.0,6.0,4.0,2.7721518987341773,1.2087272338834592,2.0,66.0,207.0,141.0,110.53586497890295,45.099610105218176,66.0,0.98,3.44,2.46,2.2755485232067514,1.179191368904556,3.44,1.0,2.0,1.0,1.7236286919831225,0.39998041624383546,2.0,0.0,4.0,4.0,2.0316455696202533,1.9932703092453135,4.0,0.0,10.0,10.0,0.35864978902953587,0.5614306824048853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,4.113924050632911,2.0224323025156226,6.0,0.0,1.0,1.0,0.27637130801687765,0.39998041624383557,0.0,0.0,5.0,5.0,1.0443037974683544,1.0178657266463709,2.0,0.0,9.0,9.0,1.8143459915611815,2.863145151240008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1350210970464136,2.3295055991739217,2.0,9.105,36.8975,27.7925,15.943352672283332,6.924914098514767,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,110.69831223628692,100.53877583720558,12.0,5,0.5966026888043313,0.535483790731721,0.5112508156227564,0.5073714592006179,0.5064478969471389,True,0.7797297329475583,0.18851495763858142,0.41897435897435903,0.49384615384615393,0.08717948717948719,0.0
Li6.1Ga0.3La3Zr2O12,Garnet,Cubic,0.00112,"60,72",,,,,Li6.1 Ga0.3 La3 Zr2 O12,3.0,57.0,54.0,16.008547008547012,14.996128278179564,8.0,1.0,87.0,86.0,51.25213675213676,37.24775367083059,87.0,6.941,138.90547,131.96447,36.51342777777778,36.45813186134853,15.9994,54.8,2128.0,2073.2,485.0847008547009,462.35696544670907,54.8,1.0,16.0,15.0,9.35897435897436,6.904667981591058,16.0,2.0,6.0,4.0,2.794871794871795,1.2296734604426913,2.0,66.0,207.0,141.0,110.27350427350429,45.408722331799254,66.0,0.98,3.44,2.46,2.297478632478633,1.1718167872014027,3.44,1.0,2.0,1.0,1.7393162393162396,0.38545547519906487,2.0,0.0,4.0,4.0,2.0641025641025643,1.9855358316896776,4.0,0.0,10.0,10.0,0.4273504273504274,0.6611147636788663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,4.230769230769231,2.0394477317554247,6.0,0.0,1.0,1.0,0.2606837606837607,0.385455475199065,0.0,0.0,5.0,5.0,1.0897435897435899,1.0338593030900725,2.0,0.0,9.0,9.0,1.8376068376068377,2.889911607860326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.188034188034188,2.3592665643947694,2.0,9.105,36.8975,27.7925,15.949533475774786,7.0200343341279865,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,108.12393162393163,99.72003068156914,12.0,5,0.5956903200582162,0.5375296399397905,0.5163657800488132,0.5134653590772769,0.5128796133836624,True,0.7797297329475583,0.18759985782549293,0.41111111111111115,0.4878787878787879,0.10101010101010102,0.0
Li6.3Ga0.3La2.9Rb0.1Zr2O12,Garnet,Cubic,0.00153,60,,,,,Li6.3 Ga0.3 La2.9 Rb0.1 Zr2 O12,3.0,57.0,54.0,15.813559322033894,14.78713013501867,8.0,1.0,87.0,86.0,50.78813559322033,37.41575696638897,87.0,6.941,138.90547,131.96447,36.0363831779661,35.91056882684573,15.9994,54.8,2128.0,2073.2,481.0875423728813,454.0992408790577,54.8,1.0,16.0,15.0,9.279661016949152,6.92882792301063,16.0,2.0,6.0,4.0,2.7838983050847452,1.215706693478885,2.0,66.0,220.0,154.0,110.47881355932203,45.23269175524275,66.0,0.82,3.44,2.62,2.2851271186440676,1.1744469979890835,3.44,1.0,2.0,1.0,1.7288135593220337,0.3952887101407642,2.0,0.0,4.0,4.0,2.046610169491525,1.9864981327204825,4.0,0.0,10.0,10.0,0.4194915254237288,0.6541223786268313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,4.194915254237288,2.0595374892272336,6.0,0.0,1.0,1.0,0.27118644067796605,0.39528871014076405,0.0,0.0,5.0,5.0,1.0805084745762712,1.0347242171789715,2.0,0.0,9.0,9.0,1.7838983050847455,2.8270252800919273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1355932203389827,2.313128411376041,2.0,9.105,90.7225,81.61749999999999,16.183061440669064,7.198028583731254,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,109.29661016949153,100.09731399023268,12.0,6,0.5935229252506145,0.5347942928858389,0.5125612416522263,0.5092730819033938,0.5085554377063553,True,0.8202341305415322,0.18803343539959017,0.4121212121212121,0.4878787878787878,0.1,0.0
